feature_set,model,fpr,tpr,auc,n
DSP,RandomForest,0.24686868686868688,0.8394950405770965,0.8552730187355976,6911
DSP,RandomForest,0.24808080808080807,0.8394950405770965,0.8552730187355976,6911
DSP,RandomForest,0.24808080808080807,0.8397204688908927,0.8552730187355976,6911
DSP,RandomForest,0.24848484848484848,0.8397204688908927,0.8552730187355976,6911
DSP,RandomForest,0.24848484848484848,0.8399458972046889,0.8552730187355976,6911
DSP,RandomForest,0.2492929292929293,0.8399458972046889,0.8552730187355976,6911
DSP,RandomForest,0.2492929292929293,0.8401713255184852,0.8552730187355976,6911
DSP,RandomForest,0.2505050505050505,0.8401713255184852,0.8552730187355976,6911
DSP,RandomForest,0.2505050505050505,0.8403967538322813,0.8552730187355976,6911
DSP,RandomForest,0.25171717171717173,0.8403967538322813,0.8552730187355976,6911
DSP,RandomForest,0.25171717171717173,0.8406221821460775,0.8552730187355976,6911
DSP,RandomForest,0.25212121212121213,0.8406221821460775,0.8552730187355976,6911
DSP,RandomForest,0.25212121212121213,0.84107303877367,0.8552730187355976,6911
DSP,RandomForest,0.25616161616161615,0.84107303877367,0.8552730187355976,6911
DSP,RandomForest,0.25616161616161615,0.8412984670874661,0.8552730187355976,6911
DSP,RandomForest,0.25696969696969696,0.8412984670874661,0.8552730187355976,6911
DSP,RandomForest,0.25696969696969696,0.8417493237150586,0.8552730187355976,6911
DSP,RandomForest,0.2581818181818182,0.8417493237150586,0.8552730187355976,6911
DSP,RandomForest,0.2581818181818182,0.8419747520288549,0.8552730187355976,6911
DSP,RandomForest,0.258989898989899,0.8419747520288549,0.8552730187355976,6911
DSP,RandomForest,0.258989898989899,0.842200180342651,0.8552730187355976,6911
DSP,RandomForest,0.2597979797979798,0.842200180342651,0.8552730187355976,6911
DSP,RandomForest,0.2597979797979798,0.8424256086564472,0.8552730187355976,6911
DSP,RandomForest,0.261010101010101,0.8424256086564472,0.8552730187355976,6911
DSP,RandomForest,0.261010101010101,0.8431018935978359,0.8552730187355976,6911
DSP,RandomForest,0.26181818181818184,0.8431018935978359,0.8552730187355976,6911
DSP,RandomForest,0.26181818181818184,0.8435527502254283,0.8552730187355976,6911
DSP,RandomForest,0.26262626262626265,0.8435527502254283,0.8552730187355976,6911
DSP,RandomForest,0.26262626262626265,0.8437781785392245,0.8552730187355976,6911
DSP,RandomForest,0.26505050505050504,0.8437781785392245,0.8552730187355976,6911
DSP,RandomForest,0.26505050505050504,0.8440036068530208,0.8552730187355976,6911
DSP,RandomForest,0.26585858585858585,0.8440036068530208,0.8552730187355976,6911
DSP,RandomForest,0.26585858585858585,0.8442290351668169,0.8552730187355976,6911
DSP,RandomForest,0.26707070707070707,0.8442290351668169,0.8552730187355976,6911
DSP,RandomForest,0.26707070707070707,0.8444544634806131,0.8552730187355976,6911
DSP,RandomForest,0.2674747474747475,0.8444544634806131,0.8552730187355976,6911
DSP,RandomForest,0.2674747474747475,0.845356176735798,0.8552730187355976,6911
DSP,RandomForest,0.2678787878787879,0.845356176735798,0.8552730187355976,6911
DSP,RandomForest,0.2678787878787879,0.8455816050495942,0.8552730187355976,6911
DSP,RandomForest,0.2686868686868687,0.8455816050495942,0.8552730187355976,6911
DSP,RandomForest,0.2686868686868687,0.8458070333633905,0.8552730187355976,6911
DSP,RandomForest,0.2703030303030303,0.8458070333633905,0.8552730187355976,6911
DSP,RandomForest,0.2703030303030303,0.8462578899909828,0.8552730187355976,6911
DSP,RandomForest,0.27070707070707073,0.8462578899909828,0.8552730187355976,6911
DSP,RandomForest,0.27070707070707073,0.8469341749323716,0.8552730187355976,6911
DSP,RandomForest,0.27151515151515154,0.8469341749323716,0.8552730187355976,6911
DSP,RandomForest,0.27151515151515154,0.8471596032461677,0.8552730187355976,6911
DSP,RandomForest,0.2731313131313131,0.8471596032461677,0.8552730187355976,6911
DSP,RandomForest,0.2731313131313131,0.8473850315599639,0.8552730187355976,6911
DSP,RandomForest,0.27474747474747474,0.8473850315599639,0.8552730187355976,6911
DSP,RandomForest,0.27474747474747474,0.8476104598737602,0.8552730187355976,6911
DSP,RandomForest,0.27515151515151515,0.8476104598737602,0.8552730187355976,6911
DSP,RandomForest,0.27515151515151515,0.8478358881875564,0.8552730187355976,6911
DSP,RandomForest,0.2767676767676768,0.8478358881875564,0.8552730187355976,6911
DSP,RandomForest,0.2767676767676768,0.8482867448151488,0.8552730187355976,6911
DSP,RandomForest,0.2775757575757576,0.8482867448151488,0.8552730187355976,6911
DSP,RandomForest,0.2775757575757576,0.848512173128945,0.8552730187355976,6911
DSP,RandomForest,0.28,0.848512173128945,0.8552730187355976,6911
DSP,RandomForest,0.28,0.8489630297565374,0.8552730187355976,6911
DSP,RandomForest,0.2808080808080808,0.8489630297565374,0.8552730187355976,6911
DSP,RandomForest,0.2808080808080808,0.8494138863841298,0.8552730187355976,6911
DSP,RandomForest,0.2812121212121212,0.8494138863841298,0.8552730187355976,6911
DSP,RandomForest,0.2812121212121212,0.8496393146979261,0.8552730187355976,6911
DSP,RandomForest,0.2828282828282828,0.8496393146979261,0.8552730187355976,6911
DSP,RandomForest,0.2828282828282828,0.8498647430117223,0.8552730187355976,6911
DSP,RandomForest,0.2832323232323232,0.8498647430117223,0.8552730187355976,6911
DSP,RandomForest,0.2832323232323232,0.8500901713255185,0.8552730187355976,6911
DSP,RandomForest,0.28404040404040404,0.8500901713255185,0.8552730187355976,6911
DSP,RandomForest,0.28404040404040404,0.8503155996393147,0.8552730187355976,6911
DSP,RandomForest,0.28525252525252526,0.8503155996393147,0.8552730187355976,6911
DSP,RandomForest,0.28525252525252526,0.8507664562669072,0.8552730187355976,6911
DSP,RandomForest,0.2868686868686869,0.8507664562669072,0.8552730187355976,6911
DSP,RandomForest,0.2868686868686869,0.851668169522092,0.8552730187355976,6911
DSP,RandomForest,0.2876767676767677,0.851668169522092,0.8552730187355976,6911
DSP,RandomForest,0.2876767676767677,0.8518935978358881,0.8552730187355976,6911
DSP,RandomForest,0.2884848484848485,0.8518935978358881,0.8552730187355976,6911
DSP,RandomForest,0.2884848484848485,0.8521190261496844,0.8552730187355976,6911
DSP,RandomForest,0.28929292929292927,0.8521190261496844,0.8552730187355976,6911
DSP,RandomForest,0.28929292929292927,0.8523444544634806,0.8552730187355976,6911
DSP,RandomForest,0.2901010101010101,0.8523444544634806,0.8552730187355976,6911
DSP,RandomForest,0.2901010101010101,0.8525698827772769,0.8552730187355976,6911
DSP,RandomForest,0.2913131313131313,0.8525698827772769,0.8552730187355976,6911
DSP,RandomForest,0.2913131313131313,0.8527953110910731,0.8552730187355976,6911
DSP,RandomForest,0.2921212121212121,0.8527953110910731,0.8552730187355976,6911
DSP,RandomForest,0.2921212121212121,0.8532461677186655,0.8552730187355976,6911
DSP,RandomForest,0.29292929292929293,0.8532461677186655,0.8552730187355976,6911
DSP,RandomForest,0.29292929292929293,0.8534715960324617,0.8552730187355976,6911
DSP,RandomForest,0.29333333333333333,0.8534715960324617,0.8552730187355976,6911
DSP,RandomForest,0.29333333333333333,0.8536970243462579,0.8552730187355976,6911
DSP,RandomForest,0.29414141414141415,0.8536970243462579,0.8552730187355976,6911
DSP,RandomForest,0.29414141414141415,0.8539224526600541,0.8552730187355976,6911
DSP,RandomForest,0.2973737373737374,0.8539224526600541,0.8552730187355976,6911
DSP,RandomForest,0.2973737373737374,0.8543733092876465,0.8552730187355976,6911
DSP,RandomForest,0.29777777777777775,0.8543733092876465,0.8552730187355976,6911
DSP,RandomForest,0.29777777777777775,0.8548241659152389,0.8552730187355976,6911
DSP,RandomForest,0.29858585858585857,0.8548241659152389,0.8552730187355976,6911
DSP,RandomForest,0.29858585858585857,0.8550495942290351,0.8552730187355976,6911
DSP,RandomForest,0.298989898989899,0.8550495942290351,0.8552730187355976,6911
DSP,RandomForest,0.298989898989899,0.85595130748422,0.8552730187355976,6911
DSP,RandomForest,0.2997979797979798,0.85595130748422,0.8552730187355976,6911
DSP,RandomForest,0.2997979797979798,0.8573038773669973,0.8552730187355976,6911
DSP,RandomForest,0.3018181818181818,0.8573038773669973,0.8552730187355976,6911
DSP,RandomForest,0.3018181818181818,0.8577547339945897,0.8552730187355976,6911
DSP,RandomForest,0.3022222222222222,0.8577547339945897,0.8552730187355976,6911
DSP,RandomForest,0.3022222222222222,0.8579801623083859,0.8552730187355976,6911
DSP,RandomForest,0.30383838383838385,0.8579801623083859,0.8552730187355976,6911
DSP,RandomForest,0.30383838383838385,0.8584310189359784,0.8552730187355976,6911
DSP,RandomForest,0.30505050505050507,0.8584310189359784,0.8552730187355976,6911
DSP,RandomForest,0.30505050505050507,0.8588818755635708,0.8552730187355976,6911
DSP,RandomForest,0.3054545454545455,0.8588818755635708,0.8552730187355976,6911
DSP,RandomForest,0.3054545454545455,0.859107303877367,0.8552730187355976,6911
DSP,RandomForest,0.30626262626262624,0.859107303877367,0.8552730187355976,6911
DSP,RandomForest,0.30626262626262624,0.8595581605049594,0.8552730187355976,6911
DSP,RandomForest,0.30707070707070705,0.8595581605049594,0.8552730187355976,6911
DSP,RandomForest,0.30707070707070705,0.8600090171325518,0.8552730187355976,6911
DSP,RandomForest,0.30747474747474746,0.8600090171325518,0.8552730187355976,6911
DSP,RandomForest,0.30747474747474746,0.8606853020739405,0.8552730187355976,6911
DSP,RandomForest,0.3094949494949495,0.8606853020739405,0.8552730187355976,6911
DSP,RandomForest,0.3094949494949495,0.8609107303877367,0.8552730187355976,6911
DSP,RandomForest,0.31191919191919193,0.8609107303877367,0.8552730187355976,6911
DSP,RandomForest,0.31191919191919193,0.8615870153291253,0.8552730187355976,6911
DSP,RandomForest,0.31232323232323234,0.8615870153291253,0.8552730187355976,6911
DSP,RandomForest,0.31232323232323234,0.8620378719567178,0.8552730187355976,6911
DSP,RandomForest,0.31272727272727274,0.8620378719567178,0.8552730187355976,6911
DSP,RandomForest,0.31272727272727274,0.862263300270514,0.8552730187355976,6911
DSP,RandomForest,0.31313131313131315,0.862263300270514,0.8552730187355976,6911
DSP,RandomForest,0.31313131313131315,0.8624887285843101,0.8552730187355976,6911
DSP,RandomForest,0.31393939393939396,0.8624887285843101,0.8552730187355976,6911
DSP,RandomForest,0.31393939393939396,0.8629395852119026,0.8552730187355976,6911
DSP,RandomForest,0.31434343434343437,0.8629395852119026,0.8552730187355976,6911
DSP,RandomForest,0.31434343434343437,0.8631650135256989,0.8552730187355976,6911
DSP,RandomForest,0.31595959595959594,0.8631650135256989,0.8552730187355976,6911
DSP,RandomForest,0.31595959595959594,0.8633904418394951,0.8552730187355976,6911
DSP,RandomForest,0.31757575757575757,0.8633904418394951,0.8552730187355976,6911
DSP,RandomForest,0.31757575757575757,0.8636158701532912,0.8552730187355976,6911
DSP,RandomForest,0.3183838383838384,0.8636158701532912,0.8552730187355976,6911
DSP,RandomForest,0.3183838383838384,0.8638412984670875,0.8552730187355976,6911
DSP,RandomForest,0.3191919191919192,0.8638412984670875,0.8552730187355976,6911
DSP,RandomForest,0.3191919191919192,0.8649684400360685,0.8552730187355976,6911
DSP,RandomForest,0.3195959595959596,0.8649684400360685,0.8552730187355976,6911
DSP,RandomForest,0.3195959595959596,0.8651938683498648,0.8552730187355976,6911
DSP,RandomForest,0.32,0.8651938683498648,0.8552730187355976,6911
DSP,RandomForest,0.32,0.8656447249774571,0.8552730187355976,6911
DSP,RandomForest,0.3204040404040404,0.8656447249774571,0.8552730187355976,6911
DSP,RandomForest,0.3204040404040404,0.8658701532912534,0.8552730187355976,6911
DSP,RandomForest,0.3208080808080808,0.8658701532912534,0.8552730187355976,6911
DSP,RandomForest,0.3208080808080808,0.8660955816050496,0.8552730187355976,6911
DSP,RandomForest,0.32202020202020204,0.8660955816050496,0.8552730187355976,6911
DSP,RandomForest,0.32202020202020204,0.866546438232642,0.8552730187355976,6911
DSP,RandomForest,0.32242424242424245,0.866546438232642,0.8552730187355976,6911
DSP,RandomForest,0.32242424242424245,0.8667718665464382,0.8552730187355976,6911
DSP,RandomForest,0.32282828282828285,0.8667718665464382,0.8552730187355976,6911
DSP,RandomForest,0.32282828282828285,0.8672227231740307,0.8552730187355976,6911
DSP,RandomForest,0.3236363636363636,0.8672227231740307,0.8552730187355976,6911
DSP,RandomForest,0.3236363636363636,0.8678990081154193,0.8552730187355976,6911
DSP,RandomForest,0.324040404040404,0.8678990081154193,0.8552730187355976,6911
DSP,RandomForest,0.324040404040404,0.8681244364292156,0.8552730187355976,6911
DSP,RandomForest,0.32525252525252524,0.8681244364292156,0.8552730187355976,6911
DSP,RandomForest,0.32525252525252524,0.8683498647430117,0.8552730187355976,6911
DSP,RandomForest,0.3280808080808081,0.8683498647430117,0.8552730187355976,6911
DSP,RandomForest,0.3280808080808081,0.8685752930568079,0.8552730187355976,6911
DSP,RandomForest,0.3288888888888889,0.8685752930568079,0.8552730187355976,6911
DSP,RandomForest,0.3288888888888889,0.8688007213706042,0.8552730187355976,6911
DSP,RandomForest,0.3292929292929293,0.8688007213706042,0.8552730187355976,6911
DSP,RandomForest,0.3292929292929293,0.8690261496844004,0.8552730187355976,6911
DSP,RandomForest,0.3296969696969697,0.8690261496844004,0.8552730187355976,6911
DSP,RandomForest,0.3296969696969697,0.869702434625789,0.8552730187355976,6911
DSP,RandomForest,0.3301010101010101,0.869702434625789,0.8552730187355976,6911
DSP,RandomForest,0.3301010101010101,0.8699278629395852,0.8552730187355976,6911
DSP,RandomForest,0.33090909090909093,0.8699278629395852,0.8552730187355976,6911
DSP,RandomForest,0.33090909090909093,0.8701532912533815,0.8552730187355976,6911
DSP,RandomForest,0.3325252525252525,0.8701532912533815,0.8552730187355976,6911
DSP,RandomForest,0.3325252525252525,0.8706041478809738,0.8552730187355976,6911
DSP,RandomForest,0.3337373737373737,0.8706041478809738,0.8552730187355976,6911
DSP,RandomForest,0.3337373737373737,0.8708295761947701,0.8552730187355976,6911
DSP,RandomForest,0.33414141414141413,0.8708295761947701,0.8552730187355976,6911
DSP,RandomForest,0.33414141414141413,0.8712804328223624,0.8552730187355976,6911
DSP,RandomForest,0.33454545454545453,0.8712804328223624,0.8552730187355976,6911
DSP,RandomForest,0.33454545454545453,0.8726330027051398,0.8552730187355976,6911
DSP,RandomForest,0.33494949494949494,0.8726330027051398,0.8552730187355976,6911
DSP,RandomForest,0.33494949494949494,0.8737601442741209,0.8552730187355976,6911
DSP,RandomForest,0.33575757575757575,0.8737601442741209,0.8552730187355976,6911
DSP,RandomForest,0.33575757575757575,0.8739855725879171,0.8552730187355976,6911
DSP,RandomForest,0.33616161616161616,0.8739855725879171,0.8552730187355976,6911
DSP,RandomForest,0.33616161616161616,0.8746618575293057,0.8552730187355976,6911
DSP,RandomForest,0.33656565656565657,0.8746618575293057,0.8552730187355976,6911
DSP,RandomForest,0.33656565656565657,0.8748872858431019,0.8552730187355976,6911
DSP,RandomForest,0.3397979797979798,0.8748872858431019,0.8552730187355976,6911
DSP,RandomForest,0.3397979797979798,0.8753381424706943,0.8552730187355976,6911
DSP,RandomForest,0.3402020202020202,0.8753381424706943,0.8552730187355976,6911
DSP,RandomForest,0.3402020202020202,0.8757889990982868,0.8552730187355976,6911
DSP,RandomForest,0.3406060606060606,0.8757889990982868,0.8552730187355976,6911
DSP,RandomForest,0.3406060606060606,0.8764652840396754,0.8552730187355976,6911
DSP,RandomForest,0.3426262626262626,0.8764652840396754,0.8552730187355976,6911
DSP,RandomForest,0.3426262626262626,0.8769161406672679,0.8552730187355976,6911
DSP,RandomForest,0.34464646464646465,0.8769161406672679,0.8552730187355976,6911
DSP,RandomForest,0.34464646464646465,0.877141568981064,0.8552730187355976,6911
DSP,RandomForest,0.34545454545454546,0.877141568981064,0.8552730187355976,6911
DSP,RandomForest,0.34545454545454546,0.8773669972948602,0.8552730187355976,6911
DSP,RandomForest,0.34626262626262627,0.8773669972948602,0.8552730187355976,6911
DSP,RandomForest,0.34626262626262627,0.8778178539224527,0.8552730187355976,6911
DSP,RandomForest,0.3482828282828283,0.8778178539224527,0.8552730187355976,6911
DSP,RandomForest,0.3482828282828283,0.8782687105500451,0.8552730187355976,6911
DSP,RandomForest,0.3503030303030303,0.8782687105500451,0.8552730187355976,6911
DSP,RandomForest,0.3503030303030303,0.8791704238052299,0.8552730187355976,6911
DSP,RandomForest,0.3511111111111111,0.8791704238052299,0.8552730187355976,6911
DSP,RandomForest,0.3511111111111111,0.8793958521190262,0.8552730187355976,6911
DSP,RandomForest,0.3527272727272727,0.8793958521190262,0.8552730187355976,6911
DSP,RandomForest,0.3527272727272727,0.8796212804328224,0.8552730187355976,6911
DSP,RandomForest,0.35313131313131313,0.8796212804328224,0.8552730187355976,6911
DSP,RandomForest,0.35313131313131313,0.8798467087466185,0.8552730187355976,6911
DSP,RandomForest,0.35353535353535354,0.8798467087466185,0.8552730187355976,6911
DSP,RandomForest,0.35353535353535354,0.8807484220018035,0.8552730187355976,6911
DSP,RandomForest,0.35393939393939394,0.8807484220018035,0.8552730187355976,6911
DSP,RandomForest,0.35393939393939394,0.8809738503155996,0.8552730187355976,6911
DSP,RandomForest,0.35474747474747476,0.8809738503155996,0.8552730187355976,6911
DSP,RandomForest,0.35474747474747476,0.8814247069431921,0.8552730187355976,6911
DSP,RandomForest,0.35515151515151516,0.8814247069431921,0.8552730187355976,6911
DSP,RandomForest,0.35515151515151516,0.8827772768259693,0.8552730187355976,6911
DSP,RandomForest,0.355959595959596,0.8827772768259693,0.8552730187355976,6911
DSP,RandomForest,0.355959595959596,0.8832281334535618,0.8552730187355976,6911
DSP,RandomForest,0.3567676767676768,0.8832281334535618,0.8552730187355976,6911
DSP,RandomForest,0.3567676767676768,0.8839044183949504,0.8552730187355976,6911
DSP,RandomForest,0.3571717171717172,0.8839044183949504,0.8552730187355976,6911
DSP,RandomForest,0.3571717171717172,0.8843552750225429,0.8552730187355976,6911
DSP,RandomForest,0.35797979797979795,0.8843552750225429,0.8552730187355976,6911
DSP,RandomForest,0.35797979797979795,0.8845807033363391,0.8552730187355976,6911
DSP,RandomForest,0.35838383838383836,0.8845807033363391,0.8552730187355976,6911
DSP,RandomForest,0.35838383838383836,0.8848061316501352,0.8552730187355976,6911
DSP,RandomForest,0.35878787878787877,0.8848061316501352,0.8552730187355976,6911
DSP,RandomForest,0.35878787878787877,0.8854824165915239,0.8552730187355976,6911
DSP,RandomForest,0.36,0.8854824165915239,0.8552730187355976,6911
DSP,RandomForest,0.36,0.8857078449053201,0.8552730187355976,6911
DSP,RandomForest,0.3608080808080808,0.8857078449053201,0.8552730187355976,6911
DSP,RandomForest,0.3608080808080808,0.8859332732191163,0.8552730187355976,6911
DSP,RandomForest,0.3616161616161616,0.8859332732191163,0.8552730187355976,6911
DSP,RandomForest,0.3616161616161616,0.8863841298467088,0.8552730187355976,6911
DSP,RandomForest,0.362020202020202,0.8863841298467088,0.8552730187355976,6911
DSP,RandomForest,0.362020202020202,0.8866095581605049,0.8552730187355976,6911
DSP,RandomForest,0.36444444444444446,0.8866095581605049,0.8552730187355976,6911
DSP,RandomForest,0.36444444444444446,0.8868349864743011,0.8552730187355976,6911
DSP,RandomForest,0.36646464646464644,0.8868349864743011,0.8552730187355976,6911
DSP,RandomForest,0.36646464646464644,0.8872858431018936,0.8552730187355976,6911
DSP,RandomForest,0.36727272727272725,0.8872858431018936,0.8552730187355976,6911
DSP,RandomForest,0.36727272727272725,0.8875112714156899,0.8552730187355976,6911
DSP,RandomForest,0.36808080808080806,0.8875112714156899,0.8552730187355976,6911
DSP,RandomForest,0.36808080808080806,0.8890892696122633,0.8552730187355976,6911
DSP,RandomForest,0.3688888888888889,0.8890892696122633,0.8552730187355976,6911
DSP,RandomForest,0.3688888888888889,0.8893146979260595,0.8552730187355976,6911
DSP,RandomForest,0.3696969696969697,0.8893146979260595,0.8552730187355976,6911
DSP,RandomForest,0.3696969696969697,0.8895401262398557,0.8552730187355976,6911
DSP,RandomForest,0.3701010101010101,0.8895401262398557,0.8552730187355976,6911
DSP,RandomForest,0.3701010101010101,0.8897655545536519,0.8552730187355976,6911
DSP,RandomForest,0.3705050505050505,0.8897655545536519,0.8552730187355976,6911
DSP,RandomForest,0.3705050505050505,0.8899909828674482,0.8552730187355976,6911
DSP,RandomForest,0.3717171717171717,0.8899909828674482,0.8552730187355976,6911
DSP,RandomForest,0.3717171717171717,0.8904418394950406,0.8552730187355976,6911
DSP,RandomForest,0.37212121212121213,0.8904418394950406,0.8552730187355976,6911
DSP,RandomForest,0.37212121212121213,0.890892696122633,0.8552730187355976,6911
DSP,RandomForest,0.37373737373737376,0.890892696122633,0.8552730187355976,6911
DSP,RandomForest,0.37373737373737376,0.8911181244364292,0.8552730187355976,6911
DSP,RandomForest,0.374949494949495,0.8911181244364292,0.8552730187355976,6911
DSP,RandomForest,0.374949494949495,0.8913435527502255,0.8552730187355976,6911
DSP,RandomForest,0.37616161616161614,0.8913435527502255,0.8552730187355976,6911
DSP,RandomForest,0.37616161616161614,0.8917944093778178,0.8552730187355976,6911
DSP,RandomForest,0.37656565656565655,0.8917944093778178,0.8552730187355976,6911
DSP,RandomForest,0.37656565656565655,0.8926961226330027,0.8552730187355976,6911
DSP,RandomForest,0.37696969696969695,0.8926961226330027,0.8552730187355976,6911
DSP,RandomForest,0.37696969696969695,0.8931469792605952,0.8552730187355976,6911
DSP,RandomForest,0.37737373737373736,0.8931469792605952,0.8552730187355976,6911
DSP,RandomForest,0.37737373737373736,0.8933724075743913,0.8552730187355976,6911
DSP,RandomForest,0.3785858585858586,0.8933724075743913,0.8552730187355976,6911
DSP,RandomForest,0.3785858585858586,0.8935978358881875,0.8552730187355976,6911
DSP,RandomForest,0.3797979797979798,0.8935978358881875,0.8552730187355976,6911
DSP,RandomForest,0.3797979797979798,0.8938232642019838,0.8552730187355976,6911
DSP,RandomForest,0.3802020202020202,0.8938232642019838,0.8552730187355976,6911
DSP,RandomForest,0.3802020202020202,0.89404869251578,0.8552730187355976,6911
DSP,RandomForest,0.38343434343434346,0.89404869251578,0.8552730187355976,6911
DSP,RandomForest,0.38343434343434346,0.8942741208295762,0.8552730187355976,6911
DSP,RandomForest,0.3838383838383838,0.8942741208295762,0.8552730187355976,6911
DSP,RandomForest,0.3838383838383838,0.8944995491433724,0.8552730187355976,6911
DSP,RandomForest,0.3842424242424242,0.8944995491433724,0.8552730187355976,6911
DSP,RandomForest,0.3842424242424242,0.8949504057709649,0.8552730187355976,6911
DSP,RandomForest,0.38505050505050503,0.8949504057709649,0.8552730187355976,6911
DSP,RandomForest,0.38505050505050503,0.8951758340847611,0.8552730187355976,6911
DSP,RandomForest,0.38545454545454544,0.8951758340847611,0.8552730187355976,6911
DSP,RandomForest,0.38545454545454544,0.8954012623985572,0.8552730187355976,6911
DSP,RandomForest,0.38747474747474747,0.8954012623985572,0.8552730187355976,6911
DSP,RandomForest,0.38747474747474747,0.8960775473399459,0.8552730187355976,6911
DSP,RandomForest,0.3882828282828283,0.8960775473399459,0.8552730187355976,6911
DSP,RandomForest,0.3882828282828283,0.8963029756537421,0.8552730187355976,6911
DSP,RandomForest,0.3894949494949495,0.8963029756537421,0.8552730187355976,6911
DSP,RandomForest,0.3894949494949495,0.8965284039675383,0.8552730187355976,6911
DSP,RandomForest,0.39111111111111113,0.8965284039675383,0.8552730187355976,6911
DSP,RandomForest,0.39111111111111113,0.8969792605951308,0.8552730187355976,6911
DSP,RandomForest,0.39191919191919194,0.8969792605951308,0.8552730187355976,6911
DSP,RandomForest,0.39191919191919194,0.8976555455365194,0.8552730187355976,6911
DSP,RandomForest,0.3935353535353535,0.8976555455365194,0.8552730187355976,6911
DSP,RandomForest,0.3935353535353535,0.8981064021641119,0.8552730187355976,6911
DSP,RandomForest,0.39434343434343433,0.8981064021641119,0.8552730187355976,6911
DSP,RandomForest,0.39434343434343433,0.898331830477908,0.8552730187355976,6911
DSP,RandomForest,0.39555555555555555,0.898331830477908,0.8552730187355976,6911
DSP,RandomForest,0.39555555555555555,0.8985572587917042,0.8552730187355976,6911
DSP,RandomForest,0.39636363636363636,0.8985572587917042,0.8552730187355976,6911
DSP,RandomForest,0.39636363636363636,0.8987826871055005,0.8552730187355976,6911
DSP,RandomForest,0.3975757575757576,0.8987826871055005,0.8552730187355976,6911
DSP,RandomForest,0.3975757575757576,0.8990081154192967,0.8552730187355976,6911
DSP,RandomForest,0.397979797979798,0.8990081154192967,0.8552730187355976,6911
DSP,RandomForest,0.397979797979798,0.8994589720468891,0.8552730187355976,6911
DSP,RandomForest,0.3983838383838384,0.8994589720468891,0.8552730187355976,6911
DSP,RandomForest,0.3983838383838384,0.8996844003606853,0.8552730187355976,6911
DSP,RandomForest,0.3987878787878788,0.8996844003606853,0.8552730187355976,6911
DSP,RandomForest,0.3987878787878788,0.8999098286744815,0.8552730187355976,6911
DSP,RandomForest,0.3991919191919192,0.8999098286744815,0.8552730187355976,6911
DSP,RandomForest,0.3991919191919192,0.9001352569882777,0.8552730187355976,6911
DSP,RandomForest,0.4,0.9001352569882777,0.8552730187355976,6911
DSP,RandomForest,0.4,0.9003606853020739,0.8552730187355976,6911
DSP,RandomForest,0.4024242424242424,0.9003606853020739,0.8552730187355976,6911
DSP,RandomForest,0.4024242424242424,0.9008115419296664,0.8552730187355976,6911
DSP,RandomForest,0.4028282828282828,0.9008115419296664,0.8552730187355976,6911
DSP,RandomForest,0.4028282828282828,0.9012623985572588,0.8552730187355976,6911
DSP,RandomForest,0.40404040404040403,0.9012623985572588,0.8552730187355976,6911
DSP,RandomForest,0.40404040404040403,0.901487826871055,0.8552730187355976,6911
DSP,RandomForest,0.4064646464646465,0.901487826871055,0.8552730187355976,6911
DSP,RandomForest,0.4064646464646465,0.9017132551848512,0.8552730187355976,6911
DSP,RandomForest,0.4068686868686869,0.9017132551848512,0.8552730187355976,6911
DSP,RandomForest,0.4068686868686869,0.9019386834986475,0.8552730187355976,6911
DSP,RandomForest,0.4072727272727273,0.9019386834986475,0.8552730187355976,6911
DSP,RandomForest,0.4072727272727273,0.9021641118124436,0.8552730187355976,6911
DSP,RandomForest,0.4080808080808081,0.9021641118124436,0.8552730187355976,6911
DSP,RandomForest,0.4080808080808081,0.9023895401262398,0.8552730187355976,6911
DSP,RandomForest,0.4105050505050505,0.9023895401262398,0.8552730187355976,6911
DSP,RandomForest,0.4105050505050505,0.9028403967538323,0.8552730187355976,6911
DSP,RandomForest,0.4113131313131313,0.9028403967538323,0.8552730187355976,6911
DSP,RandomForest,0.4113131313131313,0.9030658250676284,0.8552730187355976,6911
DSP,RandomForest,0.4117171717171717,0.9030658250676284,0.8552730187355976,6911
DSP,RandomForest,0.4117171717171717,0.9037421100090172,0.8552730187355976,6911
DSP,RandomForest,0.41494949494949496,0.9037421100090172,0.8552730187355976,6911
DSP,RandomForest,0.41494949494949496,0.9039675383228133,0.8552730187355976,6911
DSP,RandomForest,0.41535353535353536,0.9039675383228133,0.8552730187355976,6911
DSP,RandomForest,0.41535353535353536,0.9041929666366095,0.8552730187355976,6911
DSP,RandomForest,0.41858585858585856,0.9041929666366095,0.8552730187355976,6911
DSP,RandomForest,0.41858585858585856,0.9048692515779982,0.8552730187355976,6911
DSP,RandomForest,0.4202020202020202,0.9048692515779982,0.8552730187355976,6911
DSP,RandomForest,0.4202020202020202,0.9050946798917944,0.8552730187355976,6911
DSP,RandomForest,0.4222222222222222,0.9050946798917944,0.8552730187355976,6911
DSP,RandomForest,0.4222222222222222,0.9055455365193869,0.8552730187355976,6911
DSP,RandomForest,0.42505050505050507,0.9055455365193869,0.8552730187355976,6911
DSP,RandomForest,0.42505050505050507,0.9057709648331831,0.8552730187355976,6911
DSP,RandomForest,0.4254545454545455,0.9057709648331831,0.8552730187355976,6911
DSP,RandomForest,0.4254545454545455,0.9062218214607755,0.8552730187355976,6911
